id,customer_id,equipment_id,site_id,start_date,end_date,actual_return_date,daily_rate,total_cost,status,operator_name,carbon_footprint_kg,created_at
04cb0e89-8634-4a1c-97ca-609d2bda53c3,903f381d-cf42-442d-b02b-9a4b7e7495cd,e8ecf91b-f527-474a-8b94-06595d7e34e5,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2026-04-27,2026-05-06,2026-05-06,796.86,7171.74,completed,,312.37,2026-04-20
9d318b09-9f00-44fd-a408-6c761da0a810,d0921577-6c43-4887-bb94-765c4c839e80,13e5f0b8-a79e-4d1f-b512-352272732b0d,f11a421c-db91-4007-8cd5-1a6be6d5d99c,2025-03-10,2025-03-24,2025-03-27,1604.84,22467.76,completed,Jacob Collins,648.43,2025-03-08
d8cb5a67-0b1a-4d05-b6b4-03c85683d702,6e2e99a4-a052-4bbe-b097-030dc3c65633,b513fe6c-9c41-4ec4-9459-bfca1d7e0cca,80a089f9-b24d-40e6-8cd5-c8305e194086,2026-02-21,2026-02-26,2026-02-26,752.84,3764.2,completed,Michelle Howell,108.39,2026-02-15
015049db-903b-498d-b7df-f869e0ca9f4e,ebdee9fd-d8e7-4a19-b327-be6d80cab435,3be583ce-8dbc-4aa2-938b-b5e0b630c9d7,80a089f9-b24d-40e6-8cd5-c8305e194086,2026-07-04,2026-07-05,2026-07-04,1434.54,1434.54,completed,,37.93,2026-07-02
34bf3372-4fab-4f47-98ee-55b9c0e8b405,1d6b8257-1728-4d7c-8d72-7d1224245aeb,f65bd9f5-b41b-48b3-8d2c-b1e53f73cb7d,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2026-03-04,2026-03-17,2026-03-18,3847.68,50019.84,completed,Sheila Smith,595.06,2026-03-03
290e3484-78c5-4aac-b9b6-ac08d12a10a1,62ff3973-e6e5-498c-96e4-248eb59183e3,5dd9dd93-c22a-4b2b-ba08-97fd9747c57c,7b1ae744-a4ad-47c1-8b73-657133cf0956,2024-12-14,2025-01-05,2025-01-05,813.94,17906.68,completed,Paula Kennedy,914.57,2024-12-11
d7e3389c-fa9e-437f-9118-b1a74ef688ed,abef463b-a7a9-4e1a-a64f-c53d41cebf1d,5df928a2-4565-45a3-945e-629df25d6ef4,8832ba77-287a-46a8-bc40-c1192f6e5a06,2025-06-07,2025-08-21,2025-08-21,1389.95,104246.25,completed,David Davenport,557.25,2025-06-02
2e595a88-21fd-4754-8b31-2da95c3d4a7b,486f7b67-46cd-4cde-8fcb-3f41afe4fa22,d365d6ff-2b94-4722-b385-7cb32353367d,22c34c91-27dc-476d-a886-e057e6eeee26,2025-06-21,2025-07-17,2025-07-17,1844.38,47953.88,completed,,1002.23,2025-06-19
053bb0ff-e912-447c-86e8-af684cd3008f,cd65fec9-7248-44f5-bcb2-10f5841b02bc,2ab932e1-c4fd-4896-959e-68103ceed44c,4ad60986-1a7f-437e-8dae-9e430f78d12e,2025-10-09,2025-10-31,2025-10-31,1404.64,30902.08,completed,,592.03,2025-10-05
a0aa1451-608f-45f9-abd1-6e8a607de47a,4dc709ad-2e2f-4b45-b074-916f303a400a,17d127a3-7a84-4ff8-88fa-1f0f76419d22,f11a421c-db91-4007-8cd5-1a6be6d5d99c,2025-06-07,2025-06-29,2025-06-29,1330.72,29275.84,completed,,910.25,2025-06-06
d73e91b2-c79f-4311-a162-0b4098e77e39,c3770f50-7096-4ffa-8ec8-3df91ff0f2c8,64c0e7f6-be13-41da-8422-adf86c400857,5791500c-c684-4c24-a8de-874e8d0411bb,2025-11-14,2025-12-26,2025-12-26,2458.54,103258.68,completed,James Cox,1007.46,2025-11-07
c18804e8-f051-4100-9be1-0e3ddbded8d4,6eff4e51-9b25-4fc1-896e-b88762a13160,1bd492aa-2713-42fc-81df-a98e116b5a59,7b1ae744-a4ad-47c1-8b73-657133cf0956,2026-02-09,2026-05-12,2026-05-12,1011.39,93047.88,completed,,1125.78,2026-02-05
499ac9fb-d230-45d8-9d3e-370d7f953dcf,50f7f647-fd6e-4699-96d0-2f4d2c435f9e,01194123-b1ee-4dc5-a5b2-846bba440301,18e4f8de-b43c-4e3a-a59b-67a0e05c44ba,2025-11-19,2025-11-25,2025-11-24,4278.1,25668.6,completed,,68.98,2025-11-17
33bf2cd6-1b1c-4f5c-966b-da702cf2c91c,926a6948-12d2-420d-b960-eaaca6965dbd,2ab932e1-c4fd-4896-959e-68103ceed44c,fa147dac-5631-4669-b9e0-c9a9086592f6,2024-12-17,2025-01-03,2025-01-03,1404.64,23878.88,completed,Roy Jones,672.56,2024-12-16
3ff6b097-800f-44a9-8b67-ac85fa5524bd,09736450-0e25-4edf-a45e-d720556b1e1f,798bad4b-0934-4074-af03-e48a7794931d,b6fa1d3c-0d86-4f47-a50b-b2f0a436dea4,2025-12-30,2025-12-31,2025-12-31,1117.78,1117.78,completed,Ariel Estrada,6.36,2025-12-26
21acb8b5-a397-4522-8e96-f8d3ff65b591,3d8caf5e-9d53-4f05-b29e-946dfba7efc1,d6404735-7330-4ec0-ab86-55b0da250958,18e4f8de-b43c-4e3a-a59b-67a0e05c44ba,2026-02-14,2026-02-16,2026-02-16,452.98,905.96,completed,Erik Ellis,38.24,2026-02-08
f01980df-a78b-4005-88cf-cffc1d04d18a,8300e3b8-4e36-4cd0-9094-c6787c5d4fb9,c5490413-d9aa-4570-96f4-375863a45061,12f5e931-0a8f-4acb-80b5-90d9b62c5d6e,2025-11-12,2025-11-23,2025-11-24,740.95,8150.45,completed,Mary Lopez,132.6,2025-11-08
fc876fc3-f766-4d16-9715-cb1edb32e56a,828d1746-672a-4755-a85d-fc6f8869d1f2,00dfc27a-dd6a-4526-8f65-77ab0420d66f,12f5e931-0a8f-4acb-80b5-90d9b62c5d6e,2025-05-16,2025-05-17,2025-05-20,210.97,210.97,completed,Anita Baker,15.41,2025-05-11
2722c594-cc79-45cd-a857-234ba00362d2,2c6b1689-bda3-4937-9079-0d528e35dbbd,c4ebb8c0-1833-4d0d-865d-b50758a8997f,80a089f9-b24d-40e6-8cd5-c8305e194086,2026-01-01,2026-01-03,2026-01-03,2323.58,4647.16,completed,Dawn Morgan,74.05,2025-12-31
fd569547-962a-45e8-855c-9b6ee3d3e1b2,6eff4e51-9b25-4fc1-896e-b88762a13160,57c7795e-6fcf-4160-bc8c-b96d21cbee0b,eb1d9d37-6b47-45c2-9c56-b65d9325975c,2026-02-12,2026-02-25,2026-02-25,1563.05,20319.65,completed,Jocelyn Reynolds,563.4,2026-02-07
a198e8f1-7dfe-4ac0-b826-99a9a32a6072,f29c5b00-a6fe-4b3e-aa63-d9cf9fd74d48,5642a992-bebb-41f3-a1d4-3bb12ba707ce,fa147dac-5631-4669-b9e0-c9a9086592f6,2025-03-23,2025-06-28,2025-06-28,1167.38,113235.86,completed,,2198.86,2025-03-22
1438bbb9-d56b-4dbc-942f-f2498527f2b5,62ff3973-e6e5-498c-96e4-248eb59183e3,da900d73-122f-44c7-b4c8-977bcf9fbe8a,4ad60986-1a7f-437e-8dae-9e430f78d12e,2026-05-10,2026-06-03,2026-06-04,2301.45,55234.8,completed,,851.48,2026-05-04
b62078ed-1551-4bd1-bd97-f754386fdab3,926a6948-12d2-420d-b960-eaaca6965dbd,77346cdd-07e5-4da3-be4a-265af902aa5f,4ad60986-1a7f-437e-8dae-9e430f78d12e,2025-12-20,2025-12-26,2025-12-26,711.91,4271.46,completed,,58.91,2025-12-19
1a596080-b934-486d-bfec-d377d60032d7,dadc1591-c166-4ef7-a23b-43a8cb2c1dba,901d623e-5dfd-48ad-bde2-23abf3e73b87,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2025-03-09,2025-03-22,2025-03-23,1143.09,14860.17,completed,,190.89,2025-03-04
1894563e-2947-4218-afad-ffbb6ef3b78d,d299015a-a646-4e51-a52e-955471ad806a,2a543b5d-d165-45c3-90d6-5658147deb58,28b34ddd-1ba6-44ed-b94f-a55e31bb89f4,2025-09-05,2025-09-20,2025-09-20,1675.06,25125.9,completed,David Edwards,655.49,2025-09-04
37b8a141-8bde-4168-b1b6-72a8c30800e2,930e80c5-5d08-4519-b58c-256246376e91,6362aa13-f90b-43d0-8f04-4e1394a1b586,8832ba77-287a-46a8-bc40-c1192f6e5a06,2025-07-16,2025-08-11,2025-08-11,1140.96,29664.96,completed,Casey Mckee,714.22,2025-07-12
23838897-924b-4820-805f-8c192618963d,d0420392-03f3-42b2-92a6-b48642f1eb9f,0abb0243-dd38-43f9-add4-d20593b6fd27,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2024-08-19,2024-09-20,2024-09-20,1033.17,33061.44,completed,Daniel Johnson,693.84,2024-08-17
3fbdeeab-9880-4b97-9c1a-8a5baf9d0a44,33837d43-76dd-4f9e-b1e3-f1845b7bbc95,36c9eddd-1e7f-455d-9179-0ddfff792ce4,8832ba77-287a-46a8-bc40-c1192f6e5a06,2025-04-27,2025-05-15,2025-05-16,762.43,13723.74,completed,Tara Rice,753.9,2025-04-25
6d691afc-ac91-4964-b397-14e5b4045e12,c6f3db6b-c7d1-4e65-93bc-535cf64e3e62,aff917c0-34d6-401d-9f56-a82a97bbd96f,4ad60986-1a7f-437e-8dae-9e430f78d12e,2026-03-29,2026-03-30,,425.28,425.28,cancelled,Michael Young,40.38,2026-03-27
b9a7b7c2-b166-4acb-845c-ba724a419a20,4ecea141-5d6c-46e0-93f0-274c9ede4ec1,2f5e6827-9329-4d92-8e02-fc8d70da08a3,b6fa1d3c-0d86-4f47-a50b-b2f0a436dea4,2024-10-26,2024-11-08,2024-11-08,569.13,7398.69,completed,Haley Welch,341.08,2024-10-23
89d4c4b6-fcc1-4b21-8b9b-ae4a603c7338,33411ea5-6f70-4054-81aa-fb7279cc456e,4d1f93ef-9f20-4d42-95b3-50f240c48266,6b202a66-258d-4f6c-b283-4197c2de2a1f,2024-09-27,2024-10-22,2024-10-22,382.42,9560.5,completed,,823.01,2024-09-25
ba6111a7-2ec1-4f0d-9ffa-8b8a81ff9935,04b23723-2b58-4f4d-adc4-05e0ea43c46c,edd08cfa-27bd-43ea-a9de-619405ee2af8,12f5e931-0a8f-4acb-80b5-90d9b62c5d6e,2024-10-12,2024-10-13,2024-10-12,612.85,612.85,completed,David Kim,39.61,2024-10-07
b7c3b1e0-a510-4163-a823-bba8a946547a,f6e95077-b010-4354-9b49-bc9b6f6deb5d,aed167d1-e9e5-4499-bba0-6827259a9796,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2025-10-27,2025-11-30,2025-11-30,2034.59,69176.06,completed,Jasmine Sanchez,922.68,2025-10-23
94185e2f-10ba-4c68-8694-6a29815460b5,f110fe84-2852-439f-b05d-e68449065be4,60bd7bca-1222-4895-9831-63ce2ac7cfe8,ccab9b1f-614b-4950-b5eb-c05ed5a370e2,2026-03-23,2026-05-04,2026-05-04,1008.87,42372.54,completed,,522.58,2026-03-21
78a751a6-07a6-4273-90e0-ffbac2244112,abd04790-170c-4c35-822f-32406f606ca5,bed544c7-5670-4b80-964c-5b67f3692df4,f11a421c-db91-4007-8cd5-1a6be6d5d99c,2025-12-07,2026-01-09,2026-01-09,1106.7,36521.1,completed,Kerry Rice,886.16,2025-12-03
6aa9589b-d2ec-487b-b50a-c9eab36468cc,f12b1437-9c22-4bfa-b116-3f739dea41e7,391860e9-8798-4e35-9e30-5f14351574d1,8832ba77-287a-46a8-bc40-c1192f6e5a06,2026-01-30,2026-02-11,2026-02-11,1057.26,12687.12,completed,Jennifer Schultz,158.61,2026-01-29
92a6c8ea-0b6b-4953-bb23-9260a8986747,3c7c2248-73d0-4b68-ab2a-0009500b2fc5,34c219a5-e49e-4859-9f98-400ca757f93b,fa147dac-5631-4669-b9e0-c9a9086592f6,2025-03-09,2025-03-18,2025-03-18,1646.3,14816.7,completed,John Reynolds,269.11,2025-03-06
fc48bfe1-2e6c-4043-adf7-13567471dfb4,dadc1591-c166-4ef7-a23b-43a8cb2c1dba,d365d6ff-2b94-4722-b385-7cb32353367d,8058987a-59d5-48ed-955b-52f9f30f5914,2026-07-16,2026-08-14,,1844.38,53487.02,active,Craig Pearson,1319.04,2026-07-13
13f20e2a-6260-44e7-a5b4-01f8d01f2d18,051f3965-8927-4e21-aa88-d1eaccf7ff9b,f1fc31b5-edd2-47b4-82bb-badf28984e0a,8058987a-59d5-48ed-955b-52f9f30f5914,2025-04-19,2025-05-10,2025-05-10,897.37,18844.77,completed,Timothy Macias,930.49,2025-04-12
250d42a1-239b-4711-9d5b-39420303661b,abdec9da-09ae-4e7c-9e1a-2021fa40b6fb,64766cad-2c85-47fe-b707-501568ccc2cf,18e4f8de-b43c-4e3a-a59b-67a0e05c44ba,2025-11-04,2025-11-11,2025-11-12,701.86,4913.02,completed,Julie Patterson,150.34,2025-10-28
02b658f4-428c-4ce4-a235-3f43e4f8fa96,fa1aba87-5e36-4b91-8fe6-51843a62ecd6,6a6b6c7f-6735-43a8-a07c-e474656162be,eb1d9d37-6b47-45c2-9c56-b65d9325975c,2026-04-07,2026-04-30,2026-04-30,2781.1,63965.3,completed,Jenny Aguilar,1108.08,2026-04-01
a78ab07a-96e7-47a4-93da-36c33d6339d1,86c3a2ec-f32e-4da3-8174-6e60c5702ac8,7d00d229-9b3b-456a-9776-1b804b900d9b,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2026-03-03,2026-04-12,2026-04-13,759.95,30398.0,completed,,1577.1,2026-02-24
77c5adc4-f08a-4eec-b561-a7b690718f7a,0cc7ed25-943f-419e-b55d-809703859fb0,3d21230b-decd-4931-bec1-2211e749430e,8832ba77-287a-46a8-bc40-c1192f6e5a06,2025-05-03,2025-05-08,2025-05-09,1343.56,6717.8,completed,,165.72,2025-04-29
39777436-0977-462e-999b-052bdf4cd0de,7429d915-b1c5-4534-9e4a-4ee79a9aa006,1cc3d635-aefe-4faf-93c9-ab1eec036b0a,5791500c-c684-4c24-a8de-874e8d0411bb,2025-10-16,2025-11-11,2025-11-11,2129.43,55365.18,completed,,630.32,2025-10-13
75acfb4e-95b1-4759-8371-b4e35e7d406f,528d5dc5-fa22-4054-9dfb-5f7a8114c6cd,b41ba241-49fa-43d9-90d5-f6cf8fedeed1,f11a421c-db91-4007-8cd5-1a6be6d5d99c,2025-05-17,2025-05-29,2025-05-31,628.56,7542.72,completed,Chelsea Stewart,413.12,2025-05-14
126cb4b3-e93f-47b4-9491-6b492c70ff00,124bd83d-5184-4007-bb65-d189bf5495e8,e6f0322b-02d1-4905-ba34-1cca3352fb8a,f11a421c-db91-4007-8cd5-1a6be6d5d99c,2024-09-29,2024-09-30,2024-09-30,1910.3,1910.3,completed,Andrew Mcclure,40.54,2024-09-27
cc5da272-7b95-42aa-8a70-827c05042ee3,4dc709ad-2e2f-4b45-b074-916f303a400a,7bf4bee1-2430-439e-b790-26268f6ade58,4ad60986-1a7f-437e-8dae-9e430f78d12e,2025-03-09,2025-03-10,2025-03-10,960.62,960.62,completed,Cheryl Harris,24.7,2025-03-08
bb68b699-0e87-4f49-bf28-949f74476243,69807b72-e108-4d02-b81f-379de2691ce0,7bc3cbca-b4c9-45c2-9c98-9a7c8435a94a,6b202a66-258d-4f6c-b283-4197c2de2a1f,2026-02-08,2026-02-11,2026-02-11,1690.45,5071.35,completed,Paul Brock,81.71,2026-02-01
68985395-51b5-4b84-a30b-00456c19dbd8,4cd3d45f-6184-4db5-b59f-ba7054a54284,7bc3cbca-b4c9-45c2-9c98-9a7c8435a94a,7b1ae744-a4ad-47c1-8b73-657133cf0956,2025-09-02,2025-09-10,2025-09-11,1690.45,13523.6,completed,,253.68,2025-08-30
24cff366-9540-454c-960a-86f49433619d,76a223e8-47e7-451d-aa7e-11ea4bd8b7fc,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,8058987a-59d5-48ed-955b-52f9f30f5914,2025-03-19,2025-03-24,2025-03-24,2356.64,11783.2,completed,,206.74,2025-03-12
9c241121-ef2f-4542-9f87-5c681a87580d,2b04ea90-4ead-4b58-912d-a64ec9694a0c,743d0956-b79b-4f08-b1a0-c2b47067f881,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2025-08-30,2025-09-25,2025-09-25,678.49,17640.74,completed,,354.73,2025-08-23
647f2288-f9bd-4e7b-85e1-9503373641b4,c0db902a-4c4a-460d-81d9-b5e8b3c907e5,c5490413-d9aa-4570-96f4-375863a45061,ca385e25-60e9-4fcd-8c5d-02ad6a78d891,2026-06-26,2026-07-18,2026-07-19,740.95,16300.9,completed,,260.36,2026-06-23
1657a7dd-e8e7-4d0a-b25b-55756f60c9cd,2138c6c8-dd06-4493-96dd-1325c5d121f7,ad93f44d-9ddc-4672-855d-100cd24c8b51,b6fa1d3c-0d86-4f47-a50b-b2f0a436dea4,2026-03-09,2026-03-16,2026-03-16,1014.66,7102.62,completed,,133.45,2026-03-08
a0ed8809-066a-4529-90f0-bf85356fec67,6977c136-837c-44cb-9bf0-0a3ee8532eb4,57c7795e-6fcf-4160-bc8c-b96d21cbee0b,80a089f9-b24d-40e6-8cd5-c8305e194086,2024-09-30,2024-10-01,2024-10-02,1563.05,1563.05,completed,Patricia Moore,27.72,2024-09-26
8a27541f-3aaf-4d31-b111-a5231997d6eb,08205d3f-5e37-43de-aea8-0aca3ee7469d,9006069d-b2ff-4450-8154-477980debaa0,8058987a-59d5-48ed-955b-52f9f30f5914,2024-12-10,2024-12-11,2024-12-12,2261.99,2261.99,completed,,24.95,2024-12-06
d819950d-5016-4c98-8c19-254c6b4416c0,abdec9da-09ae-4e7c-9e1a-2021fa40b6fb,1b7b60bf-0ac4-49da-966a-5a98b83418e1,80a089f9-b24d-40e6-8cd5-c8305e194086,2026-05-16,2026-05-22,2026-05-22,525.02,3150.12,completed,Thomas Nunez,184.46,2026-05-13
bc16cde3-77b8-43a0-90c6-422d223edc2f,0bd1b1eb-11c6-49df-88eb-31691f867bf5,51b3034a-db90-4dc5-b018-566495db2589,8058987a-59d5-48ed-955b-52f9f30f5914,2024-11-19,2024-11-26,2024-11-26,1640.11,11480.77,completed,Kathryn Pena,128.82,2024-11-15
9dfbeac0-7775-4149-b411-8b0d447d250e,ff5c59ce-b7d4-4309-8726-dbeb94e2dd91,864ac467-35cc-4602-b5c0-c8e8053a62d8,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2025-10-09,2025-10-14,2025-10-14,1318.34,6591.7,completed,Tara Martin,207.85,2025-10-03
5970b38e-66ce-4f6d-badf-8baaf823441c,f6e95077-b010-4354-9b49-bc9b6f6deb5d,8a3d250c-6de4-4dac-a648-94e7f1907baa,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2025-07-28,2025-08-03,2025-08-04,682.43,4094.58,completed,Jonathan Barnett,133.23,2025-07-27
a3e9c893-32cc-41bf-af20-90d95a31bc76,8e18bd5f-b41a-4396-b73a-ea2c053d6a63,7a484d66-c096-48a2-b5ca-78f101e878b5,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2025-09-09,2025-09-25,2025-09-25,657.08,10513.28,completed,,586.04,2025-09-06
0d139042-1ccd-49b8-a25c-422caf6f4bdf,23e0230e-4a39-4c08-b9b0-a6f965d67d7e,ba6b37b1-895d-4f40-b998-5068b695a990,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2025-02-17,2025-02-27,2025-02-27,1185.52,11855.2,completed,,387.39,2025-02-15
b9d23698-1790-458f-b23a-32c382287ba6,bba0a92a-9bde-4c8f-869f-eca467215e00,28c59e12-d6c6-438e-8666-6d643c2f74d3,7b1ae744-a4ad-47c1-8b73-657133cf0956,2025-10-22,2025-11-10,2025-11-10,2017.77,38337.63,completed,,332.53,2025-10-17
de891743-7e33-49d8-b647-eb109e04b292,aec30178-605b-42a8-a94c-df32b0f497bd,ac011735-15ee-414b-a410-0d9a5782e731,fa147dac-5631-4669-b9e0-c9a9086592f6,2026-04-10,2026-05-10,2026-05-12,1225.81,36774.3,completed,Matthew Love,1158.02,2026-04-06
c2ec4947-97d8-410e-b65b-3c56c5078a6e,cb30a089-6b70-4abd-b732-eb89a8b5902d,49cee5c4-2c3c-46c1-a112-58e0544407aa,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2024-12-04,2024-12-11,,1389.28,9724.96,cancelled,Elizabeth Harris,202.37,2024-12-02
45ef5da4-7122-438c-b5ba-64fbb98777f3,5bbb14cf-9dad-4bbf-8aed-4e2e30dfeb16,abe2f647-9c83-4219-b21e-d12d64d78f73,fa147dac-5631-4669-b9e0-c9a9086592f6,2025-01-05,2025-01-18,2025-01-19,4404.17,57254.21,completed,Margaret Tapia,613.98,2025-01-02
e39f945e-0add-4de0-b000-9fe1d864ae79,ce90fa9e-b930-467c-afb9-2c0c3f5a31a8,67bb39ff-2ab4-4470-85a5-4fb2bf5e4f06,80a089f9-b24d-40e6-8cd5-c8305e194086,2024-11-20,2024-12-05,2024-12-08,2429.12,36436.8,completed,Anne Vasquez,128.52,2024-11-13
597e55bc-0d3a-43bd-b3e2-49b8574216c6,f2097674-89c1-4f81-8ddc-810c9bf9a0e0,0961860c-fcc2-4774-a7c3-024b5bbced09,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2026-02-17,2026-02-18,2026-02-18,1136.34,1136.34,completed,Ashley Long,13.31,2026-02-15
e0405077-8424-4534-9329-ac984d4b2fa0,903f381d-cf42-442d-b02b-9a4b7e7495cd,6d59c162-5c67-4eef-9d4a-829c079728ac,7b1ae744-a4ad-47c1-8b73-657133cf0956,2025-01-04,2025-01-11,2025-01-11,1060.09,7420.63,completed,Robert Flynn,326.55,2025-01-01
4dc4f7a0-998d-4a99-9708-77f080a3c05d,a1601b20-3206-4485-8d36-acd9f25d2813,e1fd70f6-627d-4e4b-83eb-9cdc932452ed,202284e9-6b1e-482c-9bc4-dbfd429ea13d,2025-09-25,2025-10-22,2025-10-22,4053.28,109438.56,completed,,891.85,2025-09-23
c0b4e196-818f-4381-b03a-ef3509e17b38,abdec9da-09ae-4e7c-9e1a-2021fa40b6fb,a387491d-6043-436a-973c-8494e098cf26,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2026-03-26,2026-03-30,2026-03-30,377.87,1511.48,completed,Caitlin Kelly,178.58,2026-03-22
cbfdef1b-3fb2-442c-a7a7-d655f53b55ef,28627096-2515-4248-ae96-230506f08787,c0075737-9138-41a1-851e-1878369ef8cc,6b202a66-258d-4f6c-b283-4197c2de2a1f,2026-07-27,2026-07-29,2026-07-31,1105.61,2211.22,completed,Deborah Jones,58.44,2026-07-25
55701231-efe7-42d5-9fc4-0b74d4f96a52,ebdee9fd-d8e7-4a19-b327-be6d80cab435,1b7b60bf-0ac4-49da-966a-5a98b83418e1,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2025-02-06,2025-02-10,,525.02,2100.08,cancelled,Nicole Diaz,132.88,2025-01-30
724bc26c-3c74-4ca0-91ae-9c942a089e16,6a9e9061-7336-48ff-bc33-3537b6f922a6,1486d85f-1ac1-481e-bff8-9ad51834093e,12f5e931-0a8f-4acb-80b5-90d9b62c5d6e,2024-12-26,2024-12-27,2024-12-27,820.61,820.61,completed,Zachary Anderson,11.84,2024-12-21
5880479a-b444-470a-b994-57fbf5b643e9,7b3f1125-9009-477e-a350-b52a7884ddc7,e91635e0-8419-40d0-b817-a76d147f75ed,5791500c-c684-4c24-a8de-874e8d0411bb,2025-01-12,2025-01-28,2025-01-29,1350.47,21607.52,completed,Andres Lee,341.19,2025-01-09
9b8dae00-6014-442e-ae9a-3bf61ab4607b,875ba428-18a8-4688-8ae3-6f0274a5017b,86368984-7e45-43b3-942c-8daeb1cf49bf,4ad60986-1a7f-437e-8dae-9e430f78d12e,2024-08-01,2024-08-31,2024-08-31,1551.68,46550.4,completed,,987.92,2024-07-29
a531abf0-30e1-40c6-aeeb-814717d7418b,a1e58be3-3048-4742-80d4-9d1aed1da5ec,520758a5-0ba4-45b2-b4ea-a69f292f743f,18e4f8de-b43c-4e3a-a59b-67a0e05c44ba,2024-10-21,2024-10-22,2024-10-24,1084.57,1084.57,completed,,22.15,2024-10-15
049678dc-3d42-4d1f-9902-d68f62577d68,f12b1437-9c22-4bfa-b116-3f739dea41e7,8e7ae8fd-f5b7-47d4-81a5-ec025a3a8869,7b1ae744-a4ad-47c1-8b73-657133cf0956,2025-01-27,2025-02-11,2025-02-11,1144.8,17172.0,completed,Brent Gutierrez,187.86,2025-01-23
7add361a-a372-48c3-9eab-6e2857eb041d,7225b43f-3e06-47ce-8a9a-fafcacf310b6,8c5fcf8b-a2a7-4892-8f28-20546135d304,eb1d9d37-6b47-45c2-9c56-b65d9325975c,2025-03-21,2025-03-25,2025-03-25,466.22,1864.88,completed,Amy Wilson,105.89,2025-03-14
f17f44c8-2be0-4151-a9d5-fdc9cad53c5e,fb0c3e25-1d16-4efd-8056-2fdcdd4dd869,c34fbd26-0da6-4bde-8c95-ef4fbc8fa5da,28b34ddd-1ba6-44ed-b94f-a55e31bb89f4,2025-08-21,2025-09-16,2025-09-18,632.7,16450.2,completed,,894.82,2025-08-18
f6bd44e7-da02-4f48-9ff0-61306bfc2c3c,2fec9e6e-b82b-481d-ad04-917244574aca,64c0e7f6-be13-41da-8422-adf86c400857,5b0b32e2-808a-4b8e-8b76-50566911c4f5,2024-09-23,2024-09-30,2024-09-30,2458.54,17209.78,completed,Barbara Wright,50.52,2024-09-16
560b5b34-9a69-4f2e-bbb1-0dcf00e771e0,17a3dd98-8ad3-4bb9-8be0-49f3d54b5163,2be59483-10b7-4e21-b720-b10876783841,ccab9b1f-614b-4950-b5eb-c05ed5a370e2,2025-11-10,2025-11-14,2025-11-14,1106.05,4424.2,completed,,46.01,2025-11-07
405c887c-15d7-4b28-b149-6d00cc4fc39f,828d1746-672a-4755-a85d-fc6f8869d1f2,b24fa081-aa17-4833-8918-458773a878de,8832ba77-287a-46a8-bc40-c1192f6e5a06,2025-03-27,2025-04-12,2025-04-12,2090.45,33447.2,completed,Kelsey Olson,507.56,2025-03-26
721a502d-6841-4ee0-bc1a-fb8184ee2a59,37b3b1b8-ae9e-44c5-a5cc-4a5d8b3eb007,3cd91b5a-e33b-4f47-b44f-9f339b017282,12f5e931-0a8f-4acb-80b5-90d9b62c5d6e,2025-04-10,2025-04-23,,1184.41,15397.33,cancelled,George Miller,523.43,2025-04-06
df7cee70-2de6-4ee6-9af1-2789e23fad27,0563024d-7b54-43f3-87f4-cbae099dfd04,5dd9dd93-c22a-4b2b-ba08-97fd9747c57c,18e4f8de-b43c-4e3a-a59b-67a0e05c44ba,2024-12-01,2024-12-07,2024-12-07,813.94,4883.64,completed,,136.97,2024-11-25
f778798c-276e-4cc2-89af-c267dda7b022,8afccdd5-a2a5-4249-b270-330d173f26df,13b5d722-8edd-41ee-9172-5643d815492f,9204067a-2c25-4cd7-8f3d-677dce9b85ec,2025-04-25,2025-05-09,2025-05-11,410.91,5752.74,completed,,161.78,2025-04-23
9ab3d62b-0655-41c6-9092-4037bcbdd5d5,08f9d987-3b7f-4396-91af-3e88dba71842,815d7246-1521-445a-a263-10529652cda7,8058987a-59d5-48ed-955b-52f9f30f5914,2025-03-22,2025-04-02,2025-04-02,1627.89,17906.79,completed,,220.05,2025-03-15
e1169e40-2491-4802-aaf3-dee5cb57c7a0,486f7b67-46cd-4cde-8fcb-3f41afe4fa22,1fbdaec0-ea2a-4672-aa52-3ffdb94ed007,22c34c91-27dc-476d-a886-e057e6eeee26,2025-01-11,2025-01-22,2025-01-22,655.87,7214.57,completed,Christopher Jenkins,439.67,2025-01-04
ebfd8cbd-d260-4679-9e60-d4c88ef72376,0a80258f-0814-4d45-819c-9430ed7647a6,2407b3e1-e827-4934-b475-37ac8507d2b5,4ad60986-1a7f-437e-8dae-9e430f78d12e,2025-03-23,2025-06-04,2025-06-04,1994.24,145579.52,completed,Debra Luna,634.27,2025-03-18
